time,open,high,low,close,MA,Volume,Volume MA,Basis,Upper,Lower,RSI
1543878000,3905,4015,3690,3840,5843.6,3059,5247.9,4976.5,7088.589250008152,2864.4107499918478,27.968095606039142
1543964400,3950,3950,3590,3705,5790.6,2734,5232.2,4841,6913.912443881796,2768.087556118204,26.600431718279367
1544050800,3670,3960,3360,3600,5733.1,5768,5307.45,4695.5,6686.275979360812,2704.724020639188,25.553757637550063
1544137200,3575,3595,3135,3300,5666.2,6081,5390.6,4540,6455.215392586431,2624.784607413568,22.794062217222034
1544396400,3495,3580,3330,3375,5600.3,1918,5342.6,4392,6182.942210122928,2601.0577898770716,24.975457790886026
1544482800,3380,3405,3265,3320,5535.9,1989,5342.2,4241.75,5854.112474755599,2629.387525244401,24.43032896278676
1544569200,3345,3470,3305,3420,5474.1,2665,5348.75,4098.5,5446.7251295685,2750.2748704314995,27.52760764761922
1544655600,3395,3420,3190,3215,5409.9,3796,5091.55,3991,5258.594572408701,2723.405427591298,25.243479270449527
1544742000,3235,3265,3120,3145,5341.7,3046,4812.2,3877,5011.320942238131,2742.6790577618694,24.49603854263914
1545001200,3180,3570,3165,3530,5281.7,4114,4847.1,3781,4663.630160372962,2898.3698396270383,35.76197061789924
1545087600,3475,3560,3425,3495,5219,3415,4451.8,3714,4459.15501742926,2968.8449825707403,35.247082857916624
1545174000,3550,3890,3550,3695,5161.3,4997,4060.3,3686.75,4391.748404253513,2981.7515957464866,40.51729916073474
1545260400,3675,4150,3635,3875,5108,4834,3975,3661,4295.46512906542,3026.53487093458,44.86652222894675
1545346800,4040,4135,3605,3775,5059.9,5616,3998.5,3640.25,4229.702924328992,3050.7970756710083,42.986075733156724
1545606000,3950,4265,3925,4070,5017.6,2415,3674.2,3663.5,4281.546114784326,3045.4538852156743,49.6855129666471
1545778800,3735,3835,3680,3755,4964.9,817,3408.6,3665.25,4284.123775498688,3046.376224501312,43.77102291860437
1545865200,3795,3820,3525,3545,4907.4,1186,3401.2,3628.25,4179.251588019491,3077.24841198051,40.32472830202156
1545951600,3550,3985,3535,3870,4856.4,4180,3554.05,3613,4117.553267752772,3108.4467322472283,47.247182841587886
1546210800,3800,3810,3600,3650,4801.6,1961,3398.7,3599,4082.7003204464518,3115.2996795535482,43.56326346266318
1546383600,3720,3855,3685,3830,4750.6,3227,3390.9,3600.5,4086.863033134715,3114.136966865285,47.19131978398168
1546470000,3850,3870,3710,3760,4697.9,3620,3418.95,3596.5,4076.188440552824,3116.811559447176,45.954100679962735
1546556400,3755,3875,3690,3745,4644.9,3919,3478.2,3598.5,4080.310128577638,3116.689871422362,45.677745849396665
1546815600,3990,4070,3945,3985,4596.3,2757,3327.65,3617.75,4128.176047532843,3107.323952467157,50.77815848132626
1546902000,3980,4095,3925,3985,4547.9,4171,3232.15,3652,4164.468535619505,3139.531464380495,50.77815848132626
1546988400,3990,4030,3950,3990,4499.9,3683,3320.4,3682.75,4198.835990896866,3166.664009103134,50.889569821205534
1547074800,3995,4020,3525,3605,4447.2,5744,3508.15,3697,4187.330500784929,3206.66949921507,42.847428339850076
1547161200,3600,3685,3560,3635,4395,4216,3585.7,3707.75,4182.497037905451,3233.002962094549,43.595429777318145
1547420400,3490,3700,3400,3650,4342.1,4387,3615.25,3729.5,4148.545343608541,3310.454656391459,43.99014672906607
1547506800,3650,3665,3490,3535,4286.5,3786,3652.25,3749,4085.6244197915535,3412.3755802084465,41.587313575681634
1547593200,3550,3645,3545,3560,4230.8,4110,3652.05,3750.5,4083.454951907912,3417.545048092088,42.32485052972756
1547679600,3570,3645,3515,3605,4175.1,3564,3659.5,3756,4075.242854266153,3436.757145733847,43.70276065845597
1547766000,3615,3630,3540,3585,4118.5,2669,3543.1,3750.5,4077.4541252224844,3423.5458747775156,43.208671591951614
1548111600,3525,3620,3390,3580,4059.9,6725,3637.65,3735.75,4065.5116563519778,3405.9883436480222,43.077550648432364
1548198000,3550,3570,3410,3505,4001.8,2003,3457,3722.25,4066.277251827526,3378.222748172474,41.064548909579706
1548284400,3505,3545,3500,3520,3945.5,884,3380.45,3694.75,4009.9082935605534,3379.5917064394466,41.65181533981495
1548370800,3525,3535,3465,3505,3889.1,3678,3523.5,3682.25,4006.556567926091,3357.943432073909,41.209592098655506
1548630000,3485,3515,3325,3380,3831,4345,3681.45,3674,4019.551732740555,3328.448267259445,37.62463952951074
1548716400,3385,3395,3300,3370,3791.1,2453,3595.1,3649,4006.3597627041972,3291.6402372958028,37.34474829013612
1548802800,3360,3435,3345,3410,3750.8,3311,3662.6,3637,4009.2284244922735,3264.7715755077265,39.29019990931021
1548889200,3420,3455,3365,3395,3709.7,4066,3704.55,3615.25,3990.649453915426,3239.850546084574,38.80362334520655
1548975600,3385,3440,3345,3425,3681.5,4692,3758.15,3598.5,3976.4563466856985,3220.5436533143015,40.3935421366788
1549234800,3380,3415,3375,3395,3664.6,2947,3709.55,3581,3962.5966456875635,3199.4033543124365,39.294127371343585
1549321200,3390,3415,3380,3400,3644.8,1566,3650,3551.75,3892.4885361241077,3211.0114638758923,39.58924646796696
1549407600,3405,3420,3310,3340,3627.8,3783,3630.6,3519.5,3808.236904464947,3230.763095535053,37.249073233891814
1549494000,3345,3370,3335,3340,3622.5,1731,3533,3487,3690.2584561586555,3283.7415438413445,37.249073233891814
1549580400,3350,3730,3325,3615,3620.4,9872,3739.4,3487.5,3691.962710536665,3283.037289463335,52.2520204563914
1549839600,3610,3650,3580,3605,3606.8,5075,3782.35,3486,3686.51433863941,3285.48566136059,51.7673303048946
1549926000,3595,3625,3550,3605,3595.4,3944,3760.2,3483.75,3677.7570874994003,3289.7429125005997,51.7673303048946
1550012400,3575,3630,3555,3570,3588.2,2811,3711.45,3485.5,3681.94083078627,3289.05916921373,49.88886931961414
1550098800,3575,3595,3530,3565,3583.5,2122,3612.05,3485.75,3682.581780970452,3288.918219029548,49.61190808617475
1550185200,3565,3620,3545,3565,3578,2597,3563.7,3483.75,3676.464166578381,3291.035833421619,49.61190808617475
1550530800,3600,3970,3595,3935,3582.6,15944,4227.45,3501.25,3774.3594103102273,3228.1405896897727,65.87210781929014
1550617200,3915,3970,3880,3940,3589.4,1084,3945.4,3519.25,3851.744736800449,3186.755263199551,66.03163166573549
1550703600,3935,3985,3860,3900,3601.4,1246,3907.55,3539,3910.4108237518126,3167.5891762481874,63.475422332245905
1550790000,3895,3970,3885,3930,3612.5,4000,4063.35,3559.5,3967.8736034564427,3151.1263965435573,64.58282175102744
1551049200,3770,3845,3705,3820,3622.5,5866,4172.75,3575.25,3998.0439805626374,3152.4560194373626,57.67753250637861
1551135600,3805,3820,3745,3775,3629.6,3067,4108.85,3595,4016.3668235635073,3173.6331764364927,55.08284115976934
1551222000,3780,3815,3620,3710,3639.5,4843,4228.35,3612,4022.9914840966903,3201.0085159033097,51.48032577961197
1551308400,3765,3875,3745,3790,3652.4,6752,4400.4,3631,4037.9963144796275,3224.0036855203725,55.35080268229867
1551394800,3785,3830,3780,3820,3658.2,1825,4288.35,3652.25,4052.05589040183,3252.44410959817,56.74429926164281
1551654000,3780,3795,3660,3690,3662.1,4577,4282.6,3665.5,4051.633396639037,3279.366603360963,49.5303884857284
1551740400,3675,3865,3655,3835,3664.9,4969,4383.7,3687.5,4059.353465763061,3315.646534236939,56.21642951453648
1551826800,3835,3900,3810,3840,3664.2,4104,4510.6,3709.5,4062.2874714328727,3356.7125285671273,56.430770705088136
1551913200,3855,3890,3830,3870,3666.1,4092,4526.05,3736,4051.4298654217764,3420.5701345782236,57.76670578964851
1551999600,3905,3920,3845,3890,3662.5,3781,4628.55,3763.5,4027.7933975717137,3499.2066024282863,58.67640332128635
1552255200,3885,3915,3810,3835,3664.1,3539,4311.9,3774.5,4031.363777127099,3517.636222872901,55.15782998333001
1552341600,3845,3880,3790,3845,3670.1,2961,4206.2,3786.5,4032.7742373858864,3540.2257626141136,55.67823581545787
1552428000,3855,3870,3820,3845,3669.6,2105,4114.25,3798.5,4031.2466433699956,3565.7533566300044,55.67823581545785
1552514400,3840,3905,3775,3845,3673.5,4463,4196.85,3812.25,4020.5880666128974,3603.9119333871026,55.67823581545785
1552600800,3850,3910,3845,3900,3674.9,2938,4237.65,3829,4006.7526371112394,3651.2473628887606,58.95072182401003
1552860000,3965,4025,3935,3960,3678.9,2756,4245.6,3848.75,3988.4953040355917,3709.0046959644083,62.22724098373328
1552946400,3970,4015,3950,3995,3683.9,2332,3565,3851.75,4001.0240767849527,3702.4759232150473,64.03083592837552
1553032800,3990,4020,3965,4010,3684.4,2560,3638.8,3855.25,4015.5146249176655,3694.9853750823345,64.80642483152474
1553119200,4015,4060,3900,3965,3684,3769,3764.95,3858.5,4024.7858983798687,3692.2141016201313,60.58578839718468
1553205600,3970,3995,3955,3980,3683.8,1704,3650.15,3861,4032.918585382733,3689.081414617267,61.48619715748098
1553464800,3965,3970,3845,3895,3689.6,2410,3477.35,3864.75,4036.1989720004176,3693.3010279995824,53.963108547283525
1553551200,3885,3915,3880,3905,3695,1996,3423.8,3871.25,4038.398885727665,3704.101114272335,54.6658726375879
1553637600,3900,4030,3900,4005,3702.1,1268,3245.05,3886,4045.518024059979,3726.481975940021,61.066362767007945
1553724000,4005,4030,3990,4005,3711.5,832,2949.05,3896.75,4057.9106341511474,3735.5893658488526,61.06636276700795
1553810400,4005,4105,4000,4075,3721.8,4797,3097.65,3909.5,4084.1396289505906,3734.8603710494094,65.06999375321175
1554069600,4090,4145,4040,4125,3732.2,1897,2963.65,3931.25,4099.353390804588,3763.146609195412,67.63047739654695
1554156000,4135,5095,4130,4775,3756,10442,3237.3,3978.25,4378.190933138882,3578.3090668611176,84.02487834823592
1554242400,4810,5325,4810,5150,3787.4,16115,3837.85,4043.75,4686.843111454321,3400.656888545679,87.84861272012243
1554328800,5210,5275,4780,4840,3814.1,21775,4722,4092.25,4816.766908015265,3367.733091984735,72.41735545972955
1554415200,4935,5070,4890,5020,3844.1,9560,5010.95,4148.75,4971.014403948025,3326.4855960519753,75.14719608115382
1554674400,5165,5370,5130,5210,3878.2,16170,5642.5,4217.5,5146.356824273795,3288.643175726205,77.66047715717262
1554760800,5290,5320,5150,5220,3915,8967,5942.8,4286.25,5294.773053777156,3277.726946222844,77.78779475268567
1554847200,5220,5480,5160,5415,3955.9,7838,6229.45,4364.75,5463.997356148742,3265.5026438512577,80.16206569731618
1554933600,5300,5355,4965,5075,3989.2,11268,6569.7,4426.25,5539.838231798451,3312.6617682015494,66.76225697188232
1555020000,5030,5125,4900,5065,4022.6,7931,6819.35,4484.5,5603.74930198772,3365.2506980122794,66.41063734107314
1555279200,5110,5200,4945,5010,4054.3,10075,7185.3,4537,5651.407465875925,3422.5925341240754,64.40160841267021
1555365600,5030,5235,5025,5200,4090.4,6800,7408.7,4597.25,5718.2070687586565,3476.2929312413435,68.00272461821207
1555452000,5215,5285,5185,5235,4127.1,6698,7615.6,4658.5,5778.281675149223,3538.718324850777,68.6322159101506
1555538400,5230,5325,5205,5295,4166.2,6451,7749.7,4725,5830.015836990584,3619.984163009416,69.73156246604592
1555884000,5275,5450,5255,5395,4207.3,9800,8154.5,4795.75,5881.941856901901,3709.558143098099,71.5229098866538
1555970400,5400,5665,5375,5590,4246.8,10603,8564.15,4880.5,5936.425660262123,3824.5743397378774,74.67087107264689
1556056800,5585,5620,5380,5435,4283.4,1508,8539.75,4957,5938.195189552008,3975.8048104479926,68.21580708960721
1556143200,5440,5520,5380,5490,4321.1,1238,8538.25,5031.25,5934.714858198701,4127.785141801299,69.23219960409506
1556229600,5400,5400,4930,5080,4351.3,8655,8929.4,5085,5856.057715090123,4313.942284909877,55.08969086205095
1556488800,5095,5185,5070,5140,4382.8,3421,8860.6,5138.25,5754.5070486412305,4521.9929513587695,56.490423534175875
1556575200,5140,5285,5090,5230,4416.1,4094,8970.45,5193.5,5598.3592347964905,4788.6407652035095,58.57742269175032
1556661600,5250,5350,5250,5300,4443.4,3557,8626.2,5219.75,5578.072131607859,4861.427868392141,60.1773766957572
1556748000,5285,5415,5280,5390,4472.4,4551,8048,5231.75,5595.951523884785,4867.548476115215,62.199011430770355
1556834400,5390,5800,5355,5670,4507.8,13229,7620.7,5273.25,5638.589225925714,4907.910774074286,67.69388565879373
1557093600,5735,5795,5565,5745,4544.1,7075,7496.45,5309.5,5709.373730069881,4909.626269930119,68.99401927296995
1557180000,5700,5985,5685,5845,4584.6,10086,7192.25,5341.25,5800.857169221717,4881.642830778283,70.68786603344613
1557266400,5885,5915,5640,5900,4627.1,7023,7095.05,5375.25,5891.113111687587,4859.386888312413,71.60660747068806
1557352800,5905,6120,5850,6065,4674.2,6973,7051.8,5407.75,6005.014388692311,4810.485611307689,74.21743360040531
1557439200,6125,6430,6110,6365,4725.7,9795,6978.15,5472.25,6180.208155543109,4764.291844456891,78.15121290116983
1557698400,7150,8030,6870,7950,4808.3,31433,8153.25,5616.5,6886.401964720111,4346.598035279889,88.30435818204877
1557784800,8145,8385,7630,7780,4890.1,26372,8968.1,5755,7303.709139896837,4206.290860103163,83.8060129236417
1557871200,7815,8300,7815,8225,4977.9,13408,9298.5,5906.25,7767.853811233744,4044.6461887662563,85.8395147062314
1557957600,8185,8445,7725,7875,5058.6,19966,9961.9,6038.25,8058.3868146736995,4018.1131853263005,77.58723807108893
1558044000,7940,7990,6320,7180,5124.8,15465,10412.6,6132.5,8180.829807428481,4084.1701925715183,64.3565931600022
1558303200,8075,8380,7620,7850,5204,15195,10682.35,6255.25,8403.86926594732,4106.63073405268,69.7176978859485
1558389600,8065,8140,7840,8050,5288.3,7778,10541.1,6378.25,8639.170774817198,4117.329225182802,71.11437718281474
1558476000,8030,8075,7710,7950,5370.4,10834,11007.4,6504,8820.170546397652,4187.829453602348,69.39105690705375
1558562400,7685,7895,7485,7810,5449.7,10992,11495.1,6620,8953.733060999051,4286.266939000949,66.94514727529763
1558648800,7845,8230,7815,8085,5534.5,12003,11662.5,6770.25,9074.796538909553,4465.703461090447,69.2388091245387
1558994400,8660,9035,8550,8705,5630.6,18551,12419,6948.5,9272.49462133629,4624.505378663711,73.67409094308388
1559080800,8810,8820,8460,8755,5726.5,1876,12308.1,7124.75,9435.32022182837,4814.1797781716305,73.99967257153523
1559167200,8720,9180,8420,8680,5820.2,3303,12295.4,7293.75,9539.258572684594,5048.241427315406,72.55026194334619
1559253600,8320,8615,8145,8535,5910.7,8559,12495.8,7451,9578.600996427667,5323.399003572333,69.70754980839703
1559512800,8730,8865,8385,8640,6004.2,4641,12066.4,7599.5,9621.090710307108,5577.909289692891,70.6057281636585
1559599200,8560,8565,7515,7625,6077.1,11780,12301.65,7693.5,9527.561340304626,5859.438659695375,53.952419415620305
1559685600,7525,7970,7435,7835,6155.9,2851,11939.9,7793,9419.282263323314,6166.717736676686,56.251537754505925
1559772000,7745,7915,7460,7610,6230,4391,11808.3,7878.5,9258.920588081763,6498.079411918237,53.18738071596469
1559858400,7765,8175,7740,8010,6310.1,2925,11605.9,7975.75,9077.309235810766,6874.190764189234,57.60836474732309
1560117600,7675,8115,7515,8010,6390.2,3256,11278.95,8058,8875.131568353592,7240.868431646409,57.60836474732309
1560204000,7980,8085,7720,7920,6467.1,2537,9834.15,8056.5,8874.528728101892,7238.471271898107,56.222820130352325
1560290400,7930,8340,7830,8195,6548.5,3930,8712.05,8077.25,8887.18502825844,7267.31497174156,59.43336552146323
1560376800,8180,8330,8070,8285,6618.7,2079,8145.6,8080.25,8892.792152752705,7267.707847247295,60.45550822064727
1560463200,8365,8515,8215,8440,6684.5,2084,7251.5,8108.5,8929.774010303505,7287.225989696496,62.22100459261311
1560722400,9065,9495,9055,9380,6775.3,6926,6824.55,8218.5,9099.98227435383,7337.01772564617,70.749842775615
1560808800,9365,9575,8985,9115,6857.2,6733,6401.45,8281.75,9227.579133617695,7335.920866382305,66.21171216042337
1560895200,9020,9255,8985,9210,6937.2,2222,6123.65,8339.75,9360.888947450345,7318.611052549654,67.0282125910194
1560981600,9320,9705,9260,9625,7025.3,5347,5849.3,8423.5,9570.086673566373,7276.913326433627,70.39394753740385
1561068000,9615,10060,9560,9980,7116.6,6905,5644.95,8532,9826.926252726385,7237.073747273615,72.93872931449175
1561327200,10925,11160,10615,10945,7234,9902,5539.9,8675,10324.1179460548,7025.882053945201,78.37908960843475
1561413600,11035,11525,11010,11380,7360.3,10348,5129.75,8808.75,10836.373917298275,6781.126082701725,80.30155305499574
1561500000,11885,14170,11815,14145,7543,3776,5224.75,9078.25,12162.933573723567,5993.566426276433,87.7547471731416
1561586400,12750,13570,10570,11095,7660.9,4871,5303.15,9199,12398.794680913135,5999.205319086864,60.54268259988731
1561672800,10820,12670,10820,12590,7808,9323,5341.35,9401.75,12906.868079323434,5896.631920676566,66.09287323316363
1561932000,11505,11505,10150,10375,7909.6,9774,5598,9488.5,12999.787655547463,5977.212344452537,53.97810295530072
1562018400,10685,11120,9805,10990,8021.5,6869,5352.45,9656.75,13116.848661888125,6196.651338111874,56.3694223315566
1562104800,10890,11765,10855,11370,8137.1,6772,5548.5,9833.5,13264.332406282767,6402.667593717233,57.82754841503783
1562191200,11485,12230,11485,11995,8268.3,6772,5667.55,10052.75,13447.44508940052,6658.0549105994805,60.18443201971201
1562277600,11485,12230,10910,11285,8384.2,8761,5959.35,10216.5,13515.866757424825,6917.133242575175,56.332892544373834
1562536800,11630,12525,11500,12445,8531.5,3934,5993.25,10438.25,13710.656262981416,7165.843737018584,60.752159866163844
1562623200,12530,13115,12330,12760,8683.9,6427,6187.75,10680.25,13887.144876668084,7473.355123331917,61.88034925051843
1562709600,12825,13480,11760,12270,8824.7,10622,6522.35,10884,13948.031005065059,7819.96899493494,59.03743389690152
1562796000,12130,12385,11045,11730,8953.3,9616,6899.2,11056.25,13895.578925996422,8216.921074003578,55.984873688568435
1562882400,11405,12005,11195,11730,9080.1,3357,6962.85,11220.75,13804.426208428602,8637.073791571398,55.98487368856843
1563141600,10945,11040,9915,10910,9184.9,7597,6996.4,11297.25,13745.436012132248,8849.063987867752,51.31238334226997
1563228000,10840,11155,9460,9730,9264.6,8513,7085.4,11328,13679.306870657252,8976.693129342748,45.43575413633499
1563314400,9695,10025,9095,9795,9343.6,8039,7376.25,11357.25,13615.137231462191,9099.362768537809,45.8039591486858
1563400800,9825,10825,9345,10550,9436.6,8514,7534.6,11403.5,13552.846644913287,9254.153355086713,50.02260826285992
1563487200,10635,10845,10130,10460,9524.5,4699,7424.3,11427.5,13522.769672381099,9332.230327618901,49.5276892361283
1563746400,10630,10720,10070,10145,9600.1,5223,7190.35,11387.5,13547.628468401821,9227.371531598179,47.74708497811762
1563832800,10290,10370,9860,10150,9644.1,3685,6857.2,11326,13552.498596451387,9099.501403548613,47.77917774646549
1563919200,10320,10320,9645,9770,9683.9,1309,6733.85,11107.25,13020.562507145656,9193.937492854344,45.49235073982158
1564005600,9925,10345,9895,9945,9718.3,2071,6593.85,11049.75,13029.061685915081,9070.438314084919,46.75622143725894
1564092000,9965,10055,9740,10020,9761.2,2604,6257.9,10921.25,12815.775996126737,9026.724003873263,47.319987539475186
1564351200,9575,9850,9195,9530,9808.2,3073,5922.85,10879,12856.252133644062,8901.747866355938,44.0391233305445
1564437600,9565,9930,9470,9735,9845.9,2380,5698.4,10816.25,12854.155481125168,8778.344518874832,45.73428690982132
1564524000,9725,10295,9685,10115,9887.2,2198,5469.7,10753.5,12796.61796037331,8710.38203962669,48.828630683558615
1564610400,10160,10665,10015,10450,9937.2,1880,5225.1,10676.25,12641.095731857848,8711.404268142152,51.45659335013784
1564696800,10595,10870,10490,10600,9993,2699,4922,10642,12586.986889415966,8697.013110584034,52.629678719411565
1564956000,11070,12130,11070,11910,10069.5,4071,4928.85,10615.25,12473.075274346325,8757.424725653675,61.40223635034761
1565042400,11925,12505,11700,11830,10132,3814,4798.2,10568.75,12247.43959310529,8890.06040689471,60.66339702903793
1565128800,11600,12330,11325,11885,10194.6,5017,4517.95,10549.5,12157.035069601905,8941.964930398095,61.01074767004795
1565215200,12075,12205,11600,11690,10254.8,2431,4158.7,10547.5,12149.244361625788,8945.755638374212,59.02083859181082
1565301600,11855,12235,11795,11945,10323,3517,4166.7,10558.25,12194.117583271947,8922.382416728053,60.82044146058589
1565560800,11675,11695,11340,11560,10381.4,1834,3878.55,10590.75,12278.290443959788,8903.209556040212,56.76707944261074
1565647200,11505,11570,10800,10945,10447.8,4145,3660.15,10651.5,12297.692880558046,9005.307119441954,50.9282758235884
1565733600,10930,10955,10070,10160,10494.3,6021,3559.25,10669.75,12285.365904229715,9054.134095770285,44.619676323125944
1565820000,10240,10440,9500,10130,10544.7,7407,3503.9,10648.75,12280.880126552414,9016.619873447586,44.39335356922553
1565906400,10400,10590,9765,10515,10594.8,5247,3531.3,10651.5,12282.533721294567,9020.466278705433,48.03609026973811
1566165600,10445,10890,10305,10745,10649.5,2653,3402.8,10681.5,12296.155071524565,9066.844928475435,50.13757511349731
1566252000,10765,11015,10590,10775,10706.6,2558,3346.45,10712.75,12309.138032403149,9116.361967596851,50.41922904650389
1566338400,10815,10890,9850,10115,10745,5034,3532.7,10730,12292.360393763232,9167.639606236768,44.468112145352876
1566424800,10040,10255,9765,10185,10783,3956,3626.95,10742,12283.607602472173,9200.392397527827,45.206811369862024
1566511200,10205,10535,10050,10460,10823.4,3319,3662.7,10764,12276.04034337712,9251.95965662288,48.126204412355044
1566770400,10030,10730,9970,10330,10842.4,4193,3718.7,10804,12222.79737806355,9385.20262193645,46.85527956778495
1566856800,10305,10410,10030,10165,10863.4,3663,3782.85,10825.5,12190.875040053099,9460.124959946901,45.222897126302385
1566943200,10295,10450,9630,9745,10874.1,2059,3775.9,10807,12219.591235991502,9394.408764008498,41.280516654608014
1567029600,9815,9830,9400,9570,10873,1611,3762.45,10763,12269.059095786084,9256.940904213916,39.72650609226396
1567116000,9590,9780,9420,9650,10866.4,2856,3770.3,10715.5,12297.153881226863,9133.846118773137,40.82322853638306
1567461600,9795,10925,9795,10800,10863.5,7222,3927.85,10660,12145.048820746308,9174.951179253692,53.82890801926601
1567548000,10840,10965,10470,10835,10852.6,3701,3922.2,10610.25,11998.707687507977,9221.792312492023,54.159117574242316
1567634400,10790,10810,10530,10625,10782.2,3606,3851.65,10547.25,11807.00582951618,9287.49417048382,51.766863642041876
1567720800,10635,11130,10230,10460,10769.5,6764,4068.3,10485.75,11631.264185857164,9340.235814142836,49.901768597220496
1567980000,10490,10620,10115,10370,10725.1,3966,4090.75,10407,11336.620352617132,9477.379647382868,48.86754863255502
1568066400,10360,10455,9945,10060,10718.8,3400,4169.05,10332,11106.52824351343,9557.47175648657,45.37891804783993
1568152800,10145,10345,9900,10125,10701.5,3528,4138.2,10291,11016.66245596696,9565.33754403304,46.24545279907336
1568239200,10160,10470,10085,10410,10682.3,3099,3992.1,10303.5,11028.317908167286,9578.682091832714,49.99159994838889
1568325600,10480,10560,10205,10265,10647.7,2876,3765.55,10310.25,11030.982093083137,9589.517906916863,48.15294471987899
1568584800,10335,10430,10105,10135,10624.7,2313,3618.85,10291.25,11009.420418494106,9573.079581505894,46.50162404314779
1568671200,10305,10405,10185,10305,10581.9,1583,3565.35,10269.25,10956.776544942084,9581.723455057916,48.96627860643191
1568757600,10250,10310,10120,10205,10530.8,1581,3516.5,10240.75,10888.139179705686,9593.360820294314,47.57774909647022
1568844000,10315,10450,9605,10155,10488.5,4344,3482,10242.75,10888.818688298697,9596.681311701303,46.86220659182644
1568930400,10155,10355,10095,10180,10457.5,2400,3404.2,10242.5,10888.661744457222,9596.338255542778,47.289068034379184
1569189600,10125,10125,9690,9805,10419,4645,3470.5,10209.75,10874.621980158587,9544.878019841413,41.85741790006513
1569276000,9770,9780,7995,8380,10368.4,10527,3787.2,10112.25,11147.01313714782,9077.48686285218,28.47356490999347
1569362400,8695,8815,8260,8405,10341.9,1667,3687.4,10024.25,11297.883679674025,8750.616320325975,28.903071065986452
1569448800,8640,8680,7765,8180,10309.6,3517,3760.3,9946,11450.096406484638,8441.903593515362,27.313405185697405
1569535200,8130,8180,7910,8035,10259.3,3497,3854.6,9869.25,11584.141468869095,8154.358531130905,26.309161663011764
1569794400,8090,8415,7710,8335,10216.8,4976,3960.6,9803.5,11643.263843540795,7963.736156459205,31.888961618076593
1569880800,8360,8560,8235,8325,10180.4,3539,3776.45,9679.75,11567.093304754066,7792.406695245934,31.802518569376275
1569967200,8330,8400,8185,8270,10142.8,1861,3684.45,9551.5,11455.924059919429,7647.075940080571,31.29996663953942
1570053600,8285,8435,8075,8160,10110.6,2581,3633.2,9428.25,11357.716960069542,7498.783039930458,30.26971700320945
1570140000,8165,8310,8020,8225,10076.2,1994,3394.7,9316.5,11252.875738331793,7380.124261668207,31.700331255841846
1570399200,7900,8350,7745,8255,10040.9,5782,3485.5,9210.75,11136.419429055777,7285.080570944224,32.38978638869453
1570485600,8260,8365,8095,8170,10013.7,2275,3429.25,9116.25,11051.416336519938,7181.083663480062,31.42194794022585
1570572000,8185,8780,8125,8645,9991.9,4716,3488.65,9042.25,10930.070105306648,7154.429894693353,41.874469745054476
1570658400,8605,8670,8445,8595,9961.5,2716,3469.5,8951.5,10739.454417763496,7163.545582236505,41.1632453847383
1570744800,8595,8850,8285,8355,9919.6,4134,3532.4,8856,10554.942612332741,7157.057387667259,37.84090069206596
1571004000,8255,8435,8220,8355,9874.7,1774,3505.45,8767,10372.538538933277,7161.461461066723,37.84090069206596
1571090400,8340,8435,8085,8170,9799.9,2752,3563.9,8660.25,10119.826907874332,7200.673092125667,35.29425266987175
1571176800,8150,8195,7900,7950,9722.3,3685,3669.1,8547.5,9852.549807478626,7242.4501925213735,32.49370880543415
1571263200,7975,8150,7935,8060,9645.8,2582,3581,8442.75,9533.614221615138,7351.8857783848625,35.259803781900786
1571349600,8065,8130,7805,7960,9571.2,3414,3631.7,8331.75,9095.754417526496,7567.745582473504,33.89988472676757
1571608800,8255,8380,8160,8205,9496.4,3642,3581.55,8251.75,8608.432982492857,7895.067017507143,40.00506539022346
1571695200,8230,8330,8065,8165,9428.5,2446,3177.5,8241,8594.519447838446,7887.4805521615535,39.36578148459529
1571781600,8080,8095,7280,7505,9359.7,1863,3187.3,8196,8664.866718801835,7727.133281198164,30.659815733907507
1571868000,7445,7535,7375,7500,9306.5,1547,3088.8,8162,8720.608986680307,7603.391013319692,30.604595851450014
1571954400,7445,8885,7395,8715,9278.2,8600,3343.95,8196,8800.446854570358,7591.5531454296415,52.83463035803759
1572213600,9700,10050,9330,9530,9258.5,6474,3418.85,8255.75,9094.274149920562,7417.225850079439,61.697967381541
1572300000,9585,9655,9155,9315,9229.9,3035,3393.65,8305.25,9262.728328736479,7347.771671263521,58.57100790494952
1572386400,9540,9565,9060,9270,9199.8,3553,3478.25,8355.25,9400.556055660254,7309.943944339745,57.9094624842044
1572472800,9225,9510,9000,9305,9183.6,2086,3453.5,8412.5,9531.577745288503,7293.422254711497,58.30393095559508
1572559200,9230,9360,9120,9235,9164.6,2641,3485.85,8463,9633.642558597629,7292.357441402372,57.15031531603915
1572822000,9270,9790,9170,9565,9146.7,3453,3369.4,8528.5,9788.4488084839,7268.5511915161,61.0617846064867
1572908400,9480,9580,8360,9420,9128.5,2875,3399.4,8591,9896.793245502518,7285.206754497482,58.53344657604792
1572994800,9405,9515,9325,9360,9112.4,1366,3231.9,8626.75,9974.960944177505,7278.539055822495,57.47297926398814
1573081200,9425,9460,9125,9220,9101.9,3323,3262.25,8658,10030.572038182332,7285.427961817668,54.97042362561313
1573167600,9260,9305,8680,8845,9087.4,5487,3329.9,8682.5,10050.047074144068,7314.952925855932,48.83632289800741
1573426800,9100,9135,8585,8750,9069.4,3623,3422.35,8702.25,10061.692808653605,7342.8071913463955,47.39348517990781
